0,0.25,1.3095,1.8824,2.25,2.6111,2.8721,3.1585,3.3704,3.5769,3.8,3.9603,4.123,4.2966,4.4825,4.6818,4.8962,5.1275,5.3776,5.6489,5.9444,6.2674,6.622,6.7167,6.5,6.2972,6.1071,5.9286,5.7605,5.602,5.4524,5.3108,5.4216,5.6837,5.9681,6.2778,6.6163,6.9878,7.3974,7.8514
0,1.1957,1.7857,2.1765,2.5625,2.8333,3.1047,3.3571,3.5556,3.7692,3.9615,4.119,4.2869,4.4661,4.6579,4.8636,5.0849,5.3235,5.5816,5.8617,5.8025,5.6429,5.4921,5.3494,5.2143,5.0861,4.9643,4.8484,4.7381,4.9211,5.1364,5.3679,5.6176,5.8878,6.1809,6.5,6.8488,7.2317,7.6538,8.1216
1,1.6304,2.1111,2.4706,2.7979,3.0556,3.3372,3.5357,3.7407,3.9615,4.1154,4.2778,4.4508,4.6356,4.8333,5.0455,5.2519,5.1227,5,4.8833,4.7721,4.6661,4.5649,4.4683,4.3758,4.3462,4.5159,4.6967,4.8898,5.0965,5.3182,5.5566,5.8137,6.0918,6.3936,6.7222,7.0814,7.4756,7.0615,6.4756
1.5,2.0526,2.3889,2.7647,3.0106,3.2778,3.5172,3.7143,3.9259,4.1119,4.2692,4.4365,4.6148,4.6993,4.5974,4.5,4.4068,4.3176,4.2321,4.1501,4.0455,3.9255,3.9821,4.1812,4.3358,4.5,4.6746,4.8607,5.0593,5.2719,5.5,5.7453,6.0098,6.2959,6.6064,6.9444,6.453,5.9657,5.5502,5.3077
1.9,2.3158,2.6667,2.9694,3.2234,3.5,3.6897,3.8929,4.1087,4.2612,4.2619,4.1793,4.0818,3.961,3.846,3.7365,3.632,3.5,3.3471,3.5426,3.75,3.9483,4.1607,4.3261,4.4851,4.6538,4.8333,5.0246,5.2288,5.4474,5.6818,5.934,6.2059,6.4307,5.9481,5.5362,5.1805,4.9643,5.2222,5.5
2.25,2.5789,2.9314,3.1735,3.4362,3.6667,3.8621,3.7703,3.665,3.5426,3.3884,3.243,3.1055,2.9628,2.7564,2.625,2.9737,3.2255,3.4796,3.7258,3.9167,4.1207,4.3169,4.471,4.6343,4.8077,4.9921,5.1885,5.3983,5.6228,5.8636,5.9307,5.5224,5.1695,4.8615,4.6667,4.8966,5.1429,5.4074,5.6923
2.5,2.8421,3.1275,3.2831,3.1445,3.0133,2.8077,2.6139,2.433,2.2021,1.9189,1.6613,1.6935,2.1552,2.5476,2.875,3.1792,3.4216,3.6837,3.8871,4.0833,4.2931,4.4577,4.6159,4.7836,4.9615,5.1508,5.3525,5.5678,5.5088,5.1586,4.8528,4.5834,4.4063,4.6129,4.8333,5.069,5.3214,5.5926,5.8846
2.4809,2.273,1.9865,1.7258,1.3391,0.88298,0,0,0,0,0.5,1.5,2.0161,2.4773,2.7857,3.125,3.3679,3.6176,3.8594,4.0484,4.25,4.4452,4.5986,4.7609,4.9328,5.1154,5.3095,5.1478,4.8442,4.5765,4.3387,4.1765,4.3636,4.5625,4.7742,5,5.2414,5.5,5.7778,6.0769
0,0,0,0,0,0,0,0,0,0,1.25,1.8939,2.3387,2.7045,3.0238,3.3182,3.5566,3.8137,4.0156,4.2097,4.4167,4.5822,4.7394,4.9058,5.0821,4.8356,4.5696,4.3333,4.1218,3.886,4.1364,4.3235,4.5152,4.7188,4.9355,5.1667,5.4138,5.6786,5.963,5.6576
0,0,0,0,0,0,0,0,0,1.0455,1.75,2.197,2.6304,2.9318,3.2619,3.5,3.7453,3.9848,4.1719,4.371,4.5667,4.7192,4.8272,4.5629,4.3279,4.1169,3.8158,3.5984,3.822,4.0614,4.2857,4.4706,4.6667,4.875,5.0968,5.3333,5.5862,5.7292,5.144,4.6736
0,0,0,0,0,0,0,0,0.5,1.5,2.0714,2.5,2.8478,3.1591,3.4474,3.6818,3.934,4.1364,4.3281,4.5323,4.5562,4.3226,4.1064,3.8075,3.5179,3.2,3.5,3.7623,3.9915,4.2368,4.4286,4.6176,4.8182,5.0313,5.2581,5.5,5.2031,4.7224,4.3283,4.2761
0,0,0,0,0,0,0,0.045455,1.2917,1.9545,2.3571,2.7708,3.0652,3.3864,3.6228,3.8636,4.1029,4.2879,4.3173,4.0961,3.7991,3.5034,3.1321,2.7564,3.1154,3.4,3.7063,3.9262,4.161,4.3889,4.5714,4.7647,4.9697,5.1875,5.2634,4.7721,4.3701,3.9896,4.2101,4.4254
0,0,0,0,0,0,0,0.95455,1.7083,2.2297,2.6429,2.9792,3.2826,3.5678,3.7982,4.0455,4.0858,3.7909,3.489,3.1208,2.6713,2.2143,2.622,3.0128,3.3077,3.6,3.8651,4.0902,4.3305,4.5278,4.7143,4.9118,5.1212,4.8228,4.4127,4.0455,3.8448,4.125,4.3551,4.5746
0,0,0,0,0,0,0.5,1.5,2.1154,2.5,2.9,3.1875,3.5,3.7373,3.7828,3.4748,3.1097,2.6531,2.1038,1.3824,2,2.5,2.8659,3.2222,3.5,3.8,4.0238,4.2541,4.4865,4.6667,4.8571,4.8745,4.4559,4.1025,3.6393,3.75,4.0172,4.2887,4.5,4.7239
0,0,0,0,0,0.16667,1.2692,1.8846,2.3718,2.7703,3.1,3.3958,3.4608,3.0986,2.6351,2.0744,1.2275,0,1.0263,1.8125,2.3333,2.7326,3.1098,3.4074,3.6923,3.9615,4.1825,4.418,4.6216,4.8056,4.5,4.1458,3.6874,3.3163,3.6613,3.9167,4.1897,4.4296,4.6449,4.8731
0,0,0,0,0,0.83333,1.6786,2.2561,2.6282,3.0192,3.0877,2.6174,2.0456,1.1779,0,0,0,0.33333,1.5526,2.125,2.6111,2.9651,3.3214,3.5926,3.8846,4.1154,4.3413,4.5789,4.5448,4.1838,3.7365,3.1909,3.1863,3.5204,3.8226,4.0833,4.3621,4.5704,4.7899,5.0224
0,0,0,0,0,1.5,2.0357,2.5,2.6,2.0173,1.1298,0,0,0,0,0,0,1.2143,1.9412,2.4375,2.8333,3.1977,3.5,3.7778,4.0522,4.2692,4.5,4.2226,3.7865,3.2553,2.625,3.066,3.3824,3.7245,3.9839,4.25,4.5,4.7113,4.9348,4.6161
0,0,0,0,1.0882,1.8333,1.9896,1.0832,0,0,0,0,0,0,0,0,0.75,1.6905,2.2353,2.7128,3.0556,3.4138,3.6786,3.963,4.2015,4.2619,3.8375,3.3211,2.6496,2.4524,2.875,3.2547,3.5784,3.8906,4.1452,4.4167,4.637,4.8521,4.4175,3.8677
